f_timestamp,f_id,cluster_data,heading,status
2025,45572,1,177,STANDING
2025,45573,1,177,STANDING
2025,45574,1,177,STANDING
2025,45575,1,177,STANDING
2025,45576,1,177,STANDING
2025,45577,1,177,STANDING
2025,45578,1,177,STANDING
2025,45579,1,177,STANDING
2025,45580,1,177,STANDING
2025,45581,1,177,STANDING
2025,45582,1,177,STANDING
2025,45583,1,177,STANDING
2025,45584,1,177,STANDING
2025,45585,1,177,STANDING
2025,45586,1,177,STANDING
2025,45587,1,177,STANDING
2025,45588,1,177,STANDING
2025,45589,1,177,STANDING
2025,45590,1,177,STANDING
2025,45591,1,177,STANDING
2025,45592,1,177,STANDING
2025,45593,1,177,STANDING
2025,45594,1,177,STANDING
2025,45595,1,177,STANDING
2025,45596,1,177,STANDING
2025,45597,1,177,STANDING
2025,45598,1,177,STANDING
2025,45599,1,177,STANDING
2025,45600,1,177,STANDING
2025,45601,1,177,STANDING
2025,45602,1,177,STANDING
2025,45603,1,177,STANDING
2025,45604,1,177,STANDING
2025,45605,1,177,STANDING
2025,45606,1,177,STANDING
2025,45607,1,177,STANDING
2025,45608,1,177,STANDING
2025,45609,1,177,STANDING
2025,45610,1,177,STANDING
2025,45611,1,177,STANDING
2025,45612,1,177,STANDING
2025,45613,1,177,STANDING
2025,45614,1,177,STANDING
2025,45615,1,177,STANDING
2025,45616,1,177,STANDING
2025,45617,1,177,STANDING
2025,45618,1,177,STANDING
2025,45619,1,177,STANDING
2025,45620,1,177,STANDING
2025,45621,1,177,STANDING
2025,45622,1,177,STANDING
2025,45623,1,177,STANDING
2025,45624,1,177,STANDING
2025,45625,1,177,STANDING
2025,45626,1,177,STANDING
2025,45627,1,177,STANDING
2025,45628,1,177,STANDING
2025,45629,1,177,STANDING
2025,45630,1,177,STANDING
2025,45631,1,177,STANDING
2025,45632,1,177,STANDING
2025,45633,1,177,STANDING
2025,45634,1,177,STANDING
2025,45635,1,177,STANDING
2025,45636,1,177,STANDING
2025,45637,1,177,STANDING
2025,45638,1,177,STANDING
2025,45639,1,177,STANDING
2025,45640,1,177,STANDING
2025,45641,1,177,STANDING
2025,45642,1,177,STANDING
2025,45643,1,177,STANDING
2025,45644,1,177,STANDING
2025,45645,1,177,STANDING
2025,45646,1,177,STANDING
2025,45647,1,177,STANDING
2025,45648,1,177,STANDING
2025,45649,1,177,STANDING
2025,45650,1,177,STANDING
2025,45651,1,177,STANDING
2025,45652,1,177,STANDING
2025,45653,1,177,STANDING
2025,45654,1,177,STANDING
2025,45655,1,177,STANDING
2025,45656,1,177,STANDING
2025,45657,1,177,STANDING
2025,45658,1,177,STANDING
2025,45659,1,177,STANDING
2025,45660,1,177,STANDING
2025,45661,1,177,STANDING
2025,45662,1,177,STANDING
2025,45663,1,177,STANDING
2025,45664,1,177,STANDING
2025,45665,1,177,STANDING
2025,45666,1,177,STANDING
2025,45667,1,177,STANDING
2025,45668,1,177,STANDING
2025,45669,1,177,STANDING
2025,45670,1,177,STANDING
2025,45671,1,177,STANDING
2025,45672,1,177,STANDING
2025,45673,1,177,STANDING
2025,45674,1,177,STANDING
2025,45675,1,177,STANDING
2025,45676,1,177,STANDING
2025,45677,1,177,STANDING
2025,45678,1,177,STANDING
2025,45679,1,177,STANDING
2025,45680,1,177,STANDING
2025,45681,1,177,STANDING
2025,45682,1,177,STANDING
2025,45683,1,177,STANDING
2025,45684,1,177,STANDING
2025,45685,1,177,STANDING
2025,45686,1,177,STANDING
2025,45687,1,177,STANDING
2025,45688,1,177,STANDING
2025,45689,1,177,STANDING
2025,45690,1,177,STANDING
2025,45691,1,177,STANDING
2025,45692,1,177,STANDING
2025,45693,1,177,STANDING
2025,45694,1,177,STANDING
2025,45695,1,177,STANDING
2025,45696,1,177,STANDING
2025,45697,1,177,STANDING
2025,45698,1,177,STANDING
2025,45699,1,177,STANDING
2025,45700,1,177,STANDING
2025,45701,1,177,STANDING
2025,45702,1,177,STANDING
2025,45703,1,177,STANDING
2025,45704,1,177,STANDING
2025,45705,1,177,STANDING
2025,45706,1,177,STANDING
2025,45707,1,177,STANDING
2025,45708,1,177,STANDING
2025,45709,1,177,STANDING
2025,45710,1,177,STANDING
2025,45711,1,177,STANDING
2025,45712,1,177,STANDING
2025,45713,1,177,STANDING
2025,45714,1,177,STANDING
2025,45715,1,177,STANDING
2025,45716,1,177,STANDING
2025,45717,1,177,STANDING
2025,45718,1,177,STANDING
2025,45719,1,177,STANDING
2025,45720,1,177,STANDING
2025,45721,1,177,STANDING
2025,45722,1,177,STANDING
2025,45723,1,177,STANDING
2025,45724,1,177,STANDING
2025,45725,1,177,STANDING
2025,45726,1,177,STANDING
2025,45727,1,177,STANDING
2025,45728,1,177,STANDING
2025,45729,1,177,STANDING
2025,45730,1,177,STANDING
2025,45731,1,177,STANDING
2025,45732,1,177,STANDING
2025,45733,1,177,STANDING
2025,45734,1,177,STANDING
2025,45735,1,177,STANDING
2025,45736,1,177,STANDING
2025,45737,1,177,STANDING
2025,45738,1,177,STANDING
2025,45739,1,177,STANDING
2025,45740,1,177,STANDING
2025,45741,1,177,STANDING
2025,45742,1,177,STANDING
2025,45743,1,177,STANDING
2025,45744,1,177,STANDING
2025,45745,1,177,STANDING
2025,45746,1,177,STANDING
2025,45747,1,177,STANDING
2025,45748,1,177,STANDING
2025,45749,1,177,STANDING
2025,45750,1,177,STANDING
2025,45751,1,177,STANDING
2025,45752,1,177,STANDING
2025,45753,1,177,STANDING
2025,45754,1,177,STANDING
2025,45755,1,177,STANDING
2025,45756,1,177,STANDING
2025,45757,1,177,STANDING
2025,45758,1,177,STANDING
2025,45759,1,177,STANDING
2025,45760,1,177,STANDING
2025,45761,1,177,STANDING
2025,45762,1,177,STANDING
2025,45763,1,177,STANDING
2025,45764,1,177,STANDING
2025,45765,1,177,STANDING
2025,45766,1,177,STANDING
2025,45767,1,177,STANDING
2025,45768,1,177,STANDING
2025,45769,1,177,STANDING
2025,45770,1,177,STANDING
2025,45771,1,177,STANDING
2025,45772,1,177,STANDING
2025,45773,1,177,STANDING
2025,45774,1,177,STANDING
2025,45775,1,177,STANDING
2025,45776,1,177,STANDING
2025,45777,1,177,STANDING
2025,45778,1,177,STANDING
2025,45779,1,177,STANDING
2025,45780,1,177,STANDING
2025,45781,1,177,STANDING
2025,45782,1,177,STANDING
2025,45783,1,177,STANDING
2025,45784,1,177,STANDING
2025,45785,1,177,STANDING
2025,45786,1,177,STANDING
2025,45787,1,177,STANDING
2025,45788,1,177,STANDING
2025,45789,1,177,STANDING
2025,45790,1,177,STANDING
2025,45791,1,177,STANDING
2025,45792,1,177,STANDING
2025,45793,1,177,STANDING
2025,45794,1,177,STANDING
2025,45795,1,177,STANDING
2025,45796,1,177,STANDING
2025,45797,1,177,STANDING
2025,45798,1,177,STANDING
2025,45799,1,177,STANDING
2025,45800,1,177,STANDING
2025,45801,1,177,STANDING
2025,45802,1,177,STANDING
2025,45803,1,177,STANDING
2025,45804,1,177,STANDING
2025,45805,1,177,STANDING
2025,45806,1,177,STANDING
2025,45807,1,177,STANDING
2025,45808,1,177,STANDING
2025,45809,1,177,STANDING
2025,45810,1,177,STANDING
2025,45811,1,177,STANDING
2025,45812,1,177,STANDING
2025,45813,1,177,STANDING
2025,45814,1,177,STANDING
2025,45815,1,177,STANDING
2025,45816,1,177,STANDING
2025,45817,1,177,STANDING
2025,45818,1,177,STANDING
2025,45819,1,177,STANDING
2025,45820,1,177,STANDING
2025,45821,1,177,STANDING
2025,45822,1,177,STANDING
2025,45823,1,177,STANDING
2025,45824,1,177,STANDING
2025,45825,1,177,STANDING
2025,45826,1,177,STANDING
2025,45827,1,177,STANDING
2025,45828,1,177,STANDING
2025,45829,1,177,STANDING
2025,45830,1,177,STANDING
2025,45831,1,177,STANDING
2025,45832,1,177,STANDING
2025,45833,1,177,STANDING
2025,45834,1,177,STANDING
2025,45835,1,177,STANDING
2025,45836,1,177,STANDING
2025,45837,1,177,STANDING
2025,45838,1,177,STANDING
2025,45839,1,177,STANDING
2025,45840,1,177,STANDING
2025,45841,1,177,STANDING
2025,45842,1,177,STANDING
2025,45843,1,177,STANDING
2025,45844,1,177,STANDING
2025,45845,1,177,STANDING
2025,45846,1,177,STANDING
2025,45847,1,177,STANDING
2025,45848,1,177,STANDING
2025,45849,1,177,STANDING
2025,45850,1,177,STANDING
2025,45851,1,177,STANDING
2025,45852,1,177,STANDING
2025,45853,1,177,STANDING
2025,45854,1,177,STANDING
2025,45855,1,177,STANDING
2025,45856,1,177,STANDING
2025,45857,1,177,STANDING
2025,45858,1,177,STANDING
2025,45859,1,177,STANDING
2025,45860,1,177,STANDING
2025,45861,1,177,STANDING
2025,45862,1,177,STANDING
2025,45863,1,177,STANDING
2025,45864,1,177,STANDING
2025,45865,1,177,STANDING
2025,45866,1,177,STANDING
2025,45867,1,177,STANDING
2025,45868,1,177,STANDING
2025,45869,1,177,STANDING
2025,45870,1,177,STANDING
2025,45871,1,177,STANDING
2025,45872,1,177,STANDING
2025,45873,1,177,STANDING
2025,45874,1,177,STANDING
2025,45875,1,177,STANDING
2025,45876,1,177,STANDING
2025,45877,1,177,STANDING
2025,45878,1,177,STANDING
2025,45879,1,177,STANDING
2025,45880,1,177,STANDING
2025,45881,1,177,STANDING
2025,45882,1,177,STANDING
2025,45883,1,177,STANDING
2025,45884,1,177,STANDING
2025,45885,1,177,STANDING
2025,45886,1,177,STANDING
2025,45887,1,177,STANDING
2025,45888,1,177,STANDING
2025,45889,1,177,STANDING
2025,45890,1,177,STANDING
2025,45891,1,177,STANDING
2025,45892,1,177,STANDING
2025,45893,1,177,STANDING
2025,45894,1,177,STANDING
2025,45895,1,177,STANDING
2025,45896,1,177,STANDING
2025,45897,1,177,STANDING
2025,45898,1,177,STANDING
2025,45899,1,177,STANDING
2025,45900,1,177,STANDING
2025,45901,1,177,STANDING
2025,45902,1,177,STANDING
2025,45903,1,177,STANDING
2025,45904,1,177,STANDING
2025,45905,1,177,STANDING
2025,45906,1,177,STANDING
2025,45907,1,177,STANDING
2025,45908,1,177,STANDING
2025,45909,1,177,STANDING
2025,45910,1,177,STANDING
2025,45911,1,177,STANDING
2025,45912,1,177,STANDING
2025,45913,1,177,STANDING
2025,45914,1,177,STANDING
2025,45915,1,177,STANDING
2025,45916,1,177,STANDING
2025,45917,1,177,STANDING
2025,45918,1,177,STANDING
2025,45919,1,177,STANDING
2025,45920,1,177,STANDING
2025,45921,1,177,STANDING
2025,45922,1,177,STANDING
2025,45923,1,177,STANDING
2025,45924,1,177,STANDING
2025,45925,1,177,STANDING
2025,45926,1,177,STANDING
2025,45927,1,177,STANDING
2025,45928,1,177,STANDING
2025,45929,1,177,STANDING
2025,45930,1,177,STANDING
2025,45931,1,177,STANDING
2025,45932,1,177,STANDING
2025,45933,1,177,STANDING
2025,45934,1,177,STANDING
2025,45935,1,177,STANDING
2025,45936,1,177,STANDING
2025,45937,1,177,STANDING
2025,45938,1,177,STANDING
2025,45939,1,177,STANDING
2025,45940,1,177,STANDING
2025,45941,1,177,STANDING
2025,45942,1,177,STANDING
2025,45943,1,177,STANDING
2025,45944,1,177,STANDING
2025,45945,1,177,STANDING
2025,45946,1,177,STANDING
2025,45947,1,177,STANDING
2025,45948,1,177,STANDING
2025,45949,1,177,STANDING
2025,45950,1,177,STANDING
2025,45951,1,177,STANDING
2025,45952,1,177,STANDING
2025,45953,1,177,STANDING
2025,45954,1,177,STANDING
2025,45955,1,177,STANDING
2025,45956,1,177,STANDING
2025,45957,1,177,STANDING
2025,45958,1,177,STANDING
2025,45959,1,177,STANDING
2025,45960,1,177,STANDING
2025,45961,1,177,STANDING
2025,45962,1,177,STANDING
2025,45963,1,177,STANDING
2025,45964,1,177,STANDING
2025,45965,1,177,STANDING
2025,45966,1,177,STANDING
2025,45967,1,177,STANDING
2025,45968,1,177,STANDING
2025,45969,1,177,STANDING
2025,45970,1,177,STANDING
2025,45971,1,177,STANDING
2025,45972,1,177,STANDING
2025,45973,1,177,STANDING
2025,45974,1,177,STANDING
2025,45975,1,177,STANDING
2025,45976,1,177,STANDING
2025,45977,1,177,STANDING
2025,45978,1,177,STANDING
2025,45979,1,177,STANDING
2025,45980,1,177,STANDING
2025,45981,1,177,STANDING
2025,45982,1,177,STANDING
2025,45983,1,177,STANDING
2025,45984,1,177,STANDING
2025,45985,1,177,STANDING
2025,45986,1,177,STANDING
2025,45987,1,177,STANDING
2025,45988,1,177,STANDING
2025,45989,1,177,STANDING
2025,45990,1,177,STANDING
2025,45991,1,177,STANDING
2025,45992,1,177,STANDING
2025,45993,1,177,STANDING
2025,45994,1,177,STANDING
2025,45995,1,177,STANDING
2025,45996,1,177,STANDING
2025,45997,1,177,STANDING
2025,45998,1,177,STANDING
2025,45999,1,177,STANDING
2025,46000,1,177,STANDING
2025,46001,1,177,STANDING
2025,46002,1,177,STANDING
2025,46003,1,177,STANDING
2025,46004,1,177,STANDING
2025,46005,1,177,STANDING
2025,46006,1,177,STANDING
2025,46007,1,177,STANDING
2025,46008,1,177,STANDING
2025,46009,1,177,STANDING
2025,46010,1,177,STANDING
2025,46011,1,177,STANDING
2025,46012,1,177,STANDING
2025,46013,1,177,STANDING
2025,46014,1,177,STANDING
2025,46015,1,177,STANDING
2025,46016,1,177,STANDING
2025,46017,1,177,STANDING
2025,46018,1,177,STANDING
2025,46019,1,177,STANDING
2025,46020,1,177,STANDING
2025,46021,1,177,STANDING
2025,46022,1,177,STANDING
2025,46023,1,177,STANDING
2025,46024,1,177,STANDING
2025,46025,1,177,STANDING
2025,46026,1,177,STANDING
2025,46027,1,177,STANDING
2025,46028,1,177,STANDING
2025,46029,1,177,STANDING
2025,46030,1,177,STANDING
2025,46031,1,177,STANDING
2025,46032,1,177,STANDING
2025,46033,1,177,STANDING
2025,46034,1,177,STANDING
2025,46035,1,177,STANDING
2025,46036,1,177,STANDING
2025,46037,1,177,STANDING
2025,46038,1,177,STANDING
2025,46039,1,177,STANDING
2025,46040,1,177,STANDING
2025,46041,1,177,STANDING
2025,46042,1,177,STANDING
2025,46043,1,177,STANDING
2025,46044,1,177,STANDING
2025,46045,1,177,STANDING
2025,46046,1,177,STANDING
2025,46047,1,177,STANDING
2025,46048,1,177,STANDING
2025,46049,1,177,STANDING
2025,46050,1,177,STANDING
2025,46051,1,177,STANDING
2025,46052,1,177,STANDING
2025,46053,1,177,STANDING
2025,46054,1,177,STANDING
2025,46055,1,177,STANDING
2025,46056,1,177,STANDING
2025,46057,1,177,STANDING
2025,46058,1,177,STANDING
2025,46059,1,177,STANDING
2025,46060,1,177,STANDING
2025,46061,1,177,STANDING
2025,46062,1,177,STANDING
2025,46063,1,177,STANDING
2025,46064,1,177,STANDING
2025,46065,1,177,STANDING
2025,46066,1,177,STANDING
2025,46067,1,177,STANDING
2025,46068,1,177,STANDING
2025,46069,1,177,STANDING
2025,46070,1,177,STANDING
2025,46071,1,177,STANDING
2025,46072,1,177,STANDING
2025,46073,1,177,STANDING
2025,46074,1,177,STANDING
2025,46075,1,177,STANDING
2025,46076,1,177,STANDING
2025,46077,1,177,STANDING
2025,46078,1,177,STANDING
2025,46079,1,177,STANDING
2025,46080,1,177,STANDING
2025,46081,1,177,STANDING
2025,46082,1,177,STANDING
2025,46083,1,177,STANDING
2025,46084,1,177,STANDING
2025,46085,1,177,STANDING
2025,46086,1,177,STANDING
2025,46087,1,177,STANDING
2025,46088,1,177,STANDING
2025,46089,1,177,STANDING
2025,46090,1,177,STANDING
2025,46091,1,177,STANDING
2025,46092,1,177,STANDING
2025,46093,1,177,STANDING
2025,46094,1,177,STANDING
2025,46095,1,177,STANDING
2025,46096,1,177,STANDING
2025,46097,1,177,STANDING
2025,46098,1,177,STANDING
2025,46099,1,177,STANDING
2025,46100,1,177,STANDING
2025,46101,1,177,STANDING
2025,46102,1,177,STANDING
2025,46103,1,177,STANDING
2025,46104,1,177,STANDING
2025,46105,1,177,STANDING
2025,46106,1,177,STANDING
2025,46107,1,177,STANDING
2025,46108,1,177,STANDING
2025,46109,1,177,STANDING
2025,46110,1,177,STANDING
2025,46111,1,177,STANDING
2025,46112,1,177,STANDING
2025,46113,1,177,STANDING
2025,46114,1,177,STANDING
2025,46115,1,177,STANDING
2025,46116,1,177,STANDING
2025,46117,1,177,STANDING
2025,46118,1,177,STANDING
2025,46119,1,177,STANDING
2025,46120,1,177,STANDING
2025,46121,1,177,STANDING
2025,46122,1,177,STANDING
2025,46123,1,177,STANDING
2025,46124,1,177,STANDING
2025,46125,1,177,STANDING
2025,46126,1,177,STANDING
2025,46127,1,177,STANDING
2025,46128,1,177,STANDING
2025,46129,1,177,STANDING
2025,46130,1,177,STANDING
2025,46131,1,177,STANDING
2025,46132,1,177,STANDING
2025,46133,1,177,STANDING
2025,46134,1,177,STANDING
2025,46135,1,177,STANDING
2025,46136,1,177,STANDING
2025,46137,1,177,STANDING
2025,46138,1,177,STANDING
2025,46139,1,177,STANDING
2025,46140,1,177,STANDING
2025,46141,1,177,STANDING
2025,46142,1,177,STANDING
2025,46143,1,177,STANDING
2025,46144,1,177,STANDING
2025,46145,1,177,STANDING
2025,46146,1,177,STANDING
2025,46147,1,177,STANDING
2025,46148,1,177,STANDING
2025,46149,1,177,STANDING
2025,46150,1,177,STANDING
2025,46151,1,177,STANDING
2025,46152,1,177,STANDING
2025,46153,1,177,STANDING
2025,46154,1,177,STANDING
2025,46155,1,177,STANDING
2025,46156,1,177,STANDING
2025,46157,1,177,STANDING
2025,46158,1,177,STANDING
2025,46159,1,177,STANDING
2025,46160,1,177,STANDING
2025,46161,1,177,STANDING
2025,46162,1,177,STANDING
2025,46163,1,177,STANDING
2025,46164,1,177,STANDING
2025,46165,1,177,STANDING
2025,46166,1,177,STANDING
2025,46167,1,177,STANDING
2025,46168,1,177,STANDING
2025,46169,1,177,STANDING
2025,46170,1,177,STANDING
2025,46171,1,177,STANDING
2025,46172,1,177,STANDING
2025,46173,1,177,STANDING
2025,46174,1,177,STANDING
2025,46175,1,177,STANDING
2025,46176,1,177,STANDING
2025,46177,1,177,STANDING
2025,46178,1,177,STANDING
2025,46179,1,177,STANDING
2025,46180,1,177,STANDING
2025,46181,1,177,STANDING
2025,46182,1,177,STANDING
2025,46183,1,177,STANDING
2025,46184,1,177,STANDING
2025,46185,1,177,STANDING
2025,46186,1,177,STANDING
2025,46187,1,177,STANDING
2025,46188,1,177,STANDING
2025,46189,1,177,STANDING
2025,46190,1,177,STANDING
2025,46191,1,177,STANDING
2025,46192,1,177,STANDING
2025,46193,1,177,STANDING
2025,46194,1,177,STANDING
2025,46195,1,177,STANDING
2025,46196,1,177,STANDING
2025,46197,1,177,STANDING
2025,46198,1,177,STANDING
2025,46199,1,177,STANDING
2025,46200,1,177,STANDING
2025,46201,1,177,STANDING
2025,46202,1,177,STANDING
2025,46203,1,177,STANDING
2025,46204,1,177,STANDING
2025,46205,1,177,STANDING
2025,46206,1,177,STANDING
2025,46207,1,177,STANDING
2025,46208,1,177,STANDING
2025,46209,1,177,STANDING
2025,46210,1,177,STANDING
2025,46211,1,177,STANDING
2025,46212,1,177,STANDING
2025,46213,1,177,STANDING
2025,46214,1,177,STANDING
2025,46215,1,177,STANDING
2025,46216,1,177,STANDING
2025,46217,1,177,STANDING
2025,46218,1,177,STANDING
2025,46219,1,177,STANDING
2025,46220,1,177,STANDING
2025,46221,1,177,STANDING
2025,46222,1,177,STANDING
2025,46223,1,177,STANDING
2025,46224,1,177,STANDING
2025,46225,1,177,STANDING
2025,46226,1,177,STANDING
2025,46227,1,177,STANDING
2025,46228,1,177,STANDING
2025,46229,1,177,STANDING
2025,46230,1,177,STANDING
2025,46231,1,177,STANDING
2025,46232,1,177,STANDING
2025,46233,1,177,STANDING
2025,46234,1,177,STANDING
2025,46235,1,177,STANDING
2025,46236,1,177,STANDING
2025,46237,1,177,STANDING
2025,46238,1,177,STANDING
2025,46239,1,177,STANDING
2025,46240,1,177,STANDING
2025,46241,1,177,STANDING
2025,46242,1,177,STANDING
2025,46243,1,177,STANDING
2025,46244,1,177,STANDING
2025,46245,1,177,STANDING
2025,46246,1,177,STANDING
2025,46247,1,177,STANDING
2025,46248,1,177,STANDING
2025,46249,1,177,STANDING
2025,46250,1,177,STANDING
2025,46251,1,177,STANDING
2025,46252,1,177,STANDING
2025,46253,1,177,STANDING
2025,46254,1,177,STANDING
2025,46255,1,177,STANDING
2025,46256,1,177,STANDING
2025,46257,1,177,STANDING
2025,46258,1,177,STANDING
2025,46259,1,177,STANDING
2025,46260,1,177,STANDING
2025,46261,1,177,STANDING
2025,46262,1,177,STANDING
2025,46263,1,177,STANDING
2025,46264,1,177,STANDING
2025,46265,1,177,STANDING
2025,46266,1,177,STANDING
2025,46267,1,177,STANDING
2025,46268,1,177,STANDING
2025,46269,1,177,STANDING
2025,46270,1,177,STANDING
2025,46271,1,177,STANDING
2025,46272,1,177,STANDING
2025,46273,1,177,STANDING
2025,46274,1,177,STANDING
2025,46275,1,177,STANDING
2025,46276,1,177,STANDING
2025,46277,1,177,STANDING
2025,46278,1,177,STANDING
2025,46279,1,177,STANDING
2025,46280,1,177,STANDING
2025,46281,1,177,STANDING
2025,46282,1,177,STANDING
2025,46283,1,177,STANDING
2025,46284,1,177,STANDING
2025,46285,1,177,STANDING
2025,46286,1,177,STANDING
2025,46287,1,177,STANDING
2025,46288,1,177,STANDING
2025,46289,1,177,STANDING
2025,46290,1,177,STANDING
2025,46291,1,177,STANDING
2025,46292,1,177,STANDING
2025,46293,1,177,STANDING
2025,46294,1,177,STANDING
2025,46295,1,177,STANDING
2025,46296,1,177,STANDING
2025,46297,1,177,STANDING
2025,46298,1,177,STANDING
2025,46299,1,177,STANDING
2025,46300,1,177,STANDING
2025,46301,1,177,STANDING
2025,46302,1,177,STANDING
2025,46303,1,177,STANDING
2025,46304,1,177,STANDING
2025,46305,1,177,STANDING
2025,46306,1,177,STANDING
2025,46307,1,177,STANDING
2025,46308,1,177,STANDING
2025,46309,1,177,STANDING
2025,46310,1,177,STANDING
2025,46311,1,177,STANDING
2025,46312,1,177,STANDING
2025,46313,1,177,STANDING
2025,46314,1,177,STANDING
2025,46315,1,177,STANDING
2025,46316,1,177,STANDING
2025,46317,1,177,STANDING
2025,46318,1,177,STANDING
2025,46319,1,177,STANDING
2025,46320,1,177,STANDING
2025,46321,1,177,STANDING
2025,46322,1,177,STANDING
2025,46323,1,177,STANDING
2025,46324,1,177,STANDING
2025,46325,1,177,STANDING
2025,46326,1,177,STANDING
2025,46327,1,177,STANDING
2025,46328,1,177,STANDING
2025,46329,1,177,STANDING
2025,46330,1,177,STANDING
2025,46331,1,177,STANDING
2025,46332,1,177,STANDING
2025,46333,1,177,STANDING
2025,46334,1,177,STANDING
2025,46335,1,177,STANDING
2025,46336,1,177,STANDING
2025,46337,1,177,STANDING
2025,46338,1,177,STANDING
2025,46339,1,177,STANDING
2025,46340,1,177,STANDING
2025,46341,1,177,STANDING
2025,46342,1,177,STANDING
2025,46343,1,177,STANDING
2025,46344,1,177,STANDING
2025,46345,1,177,STANDING
2025,46346,1,177,STANDING
2025,46347,1,177,STANDING
2025,46348,1,177,STANDING
2025,46349,1,177,STANDING
2025,46350,1,177,STANDING
2025,46351,1,177,STANDING
2025,46352,1,177,STANDING
2025,46353,1,177,STANDING
2025,46354,1,177,STANDING
2025,46355,1,177,STANDING
2025,46356,1,177,STANDING
2025,46357,1,177,STANDING
2025,46358,1,177,STANDING
2025,46359,1,177,STANDING
2025,46360,1,177,STANDING
2025,46361,1,177,STANDING
2025,46362,1,177,STANDING
2025,46363,1,177,STANDING
2025,46364,1,177,STANDING
2025,46365,1,177,STANDING
2025,46366,1,177,STANDING
2025,46367,1,177,STANDING
2025,46368,1,177,STANDING
2025,46369,1,177,STANDING
2025,46370,1,177,STANDING
2025,46371,1,177,STANDING
2025,46372,1,177,STANDING
2025,46373,1,177,STANDING
2025,46374,1,177,STANDING
2025,46375,1,177,STANDING
2025,46376,1,177,STANDING
2025,46377,1,177,STANDING
2025,46378,1,177,STANDING
2025,46379,1,177,STANDING
2025,46380,1,177,STANDING
2025,46381,1,177,STANDING
2025,46382,1,177,STANDING
2025,46383,1,177,STANDING
2025,46384,1,177,STANDING
2025,46385,1,177,STANDING
2025,46386,1,177,STANDING
2025,46387,1,177,STANDING
2025,46388,1,177,STANDING
2025,46389,1,177,STANDING
2025,46390,1,177,STANDING
2025,46391,1,177,STANDING
2025,46392,1,177,STANDING
2025,46393,1,177,STANDING
2025,46394,1,177,STANDING
2025,46395,1,177,STANDING
2025,46396,1,177,STANDING
2025,46397,1,177,STANDING
2025,46398,1,177,STANDING
2025,46399,1,177,STANDING
2025,46400,1,177,STANDING
2025,46401,1,177,STANDING
2025,46402,1,177,STANDING
2025,46403,1,177,STANDING
2025,46404,1,177,STANDING
2025,46405,1,177,STANDING
2025,46406,1,177,STANDING
2025,46407,1,177,STANDING
2025,46408,1,177,STANDING
2025,46409,1,177,STANDING
2025,46410,1,177,STANDING
2025,46411,1,177,STANDING
2025,46412,1,177,STANDING
2025,46413,1,177,STANDING
2025,46414,1,177,STANDING
2025,46415,1,177,STANDING
2025,46416,1,177,STANDING
2025,46417,1,177,STANDING
2025,46418,1,177,STANDING
2025,46419,1,177,STANDING
2025,46420,1,177,STANDING
2025,46421,1,177,STANDING
2025,46422,1,177,STANDING
2025,46423,1,177,STANDING
2025,46424,1,177,STANDING
2025,46425,1,177,STANDING
2025,46426,1,177,STANDING
2025,46427,1,177,STANDING
2025,46428,1,177,STANDING
2025,46429,1,177,STANDING
2025,46430,1,177,STANDING
2025,46431,1,177,STANDING
2025,46432,1,177,STANDING
2025,46433,1,177,STANDING
2025,46434,1,177,STANDING
2025,46435,1,177,STANDING
2025,46436,1,177,STANDING
2025,46437,1,177,STANDING
2025,46438,1,177,STANDING
2025,46439,1,177,STANDING
2025,46440,1,177,STANDING
2025,46441,1,177,STANDING
2025,46442,1,177,STANDING
2025,46443,1,177,STANDING
2025,46444,1,177,STANDING
2025,46445,1,177,STANDING
2025,46446,1,177,STANDING
2025,46447,1,177,STANDING
2025,46448,1,177,STANDING
2025,46449,1,177,STANDING
2025,46450,1,177,STANDING
2025,46451,1,177,STANDING
2025,46452,1,177,STANDING
2025,46453,1,177,STANDING
2025,46454,1,177,STANDING
2025,46455,1,177,STANDING
2025,46456,1,177,STANDING
2025,46457,1,177,STANDING
2025,46458,1,177,STANDING
2025,46459,1,177,STANDING
2025,46460,1,177,STANDING
2025,46461,1,177,STANDING
2025,46462,1,177,STANDING
2025,46463,1,177,STANDING
2025,46464,1,177,STANDING
2025,46465,1,177,STANDING
2025,46466,1,177,STANDING
2025,46467,1,177,STANDING
2025,46468,1,177,STANDING
2025,46469,1,177,STANDING
2025,46470,1,177,STANDING
2025,46471,1,177,STANDING
2025,46472,1,177,STANDING
2025,46473,1,177,STANDING
2025,46474,1,177,STANDING
2025,46475,1,177,STANDING
2025,46476,1,177,STANDING
2025,46477,1,177,STANDING
2025,46478,1,177,STANDING
2025,46479,1,177,STANDING
2025,46480,1,177,STANDING
2025,46481,1,177,STANDING
2025,46482,1,177,STANDING
2025,46483,1,177,STANDING
2025,46484,1,177,STANDING
2025,46485,1,177,STANDING
2025,46486,1,177,STANDING
2025,46487,1,177,STANDING
2025,46488,1,177,STANDING
2025,46489,1,177,STANDING
2025,46490,1,177,STANDING
2025,46491,1,177,STANDING
2025,46492,1,177,STANDING
2025,46493,1,177,STANDING
2025,46494,1,177,STANDING
2025,46495,1,177,STANDING
2025,46496,1,177,STANDING
2025,46497,1,177,STANDING
2025,46498,1,177,STANDING
2025,46499,1,177,STANDING
2025,46500,1,177,STANDING
2025,46501,1,177,STANDING
2025,46502,1,177,STANDING
